Timestamp,Open,High,Low,Close,Volume
2024-01-14 13:31:00,42805.48000000,42810.25000000,42805.48000000,42810.24000000,3.54057000
2024-01-14 13:32:00,42810.25000000,42813.57000000,42810.24000000,42813.56000000,2.76491000
2024-01-14 13:33:00,42813.56000000,42820.63000000,42813.56000000,42819.09000000,6.99908000
2024-01-14 13:34:00,42819.09000000,42819.09000000,42817.14000000,42817.14000000,6.47726000
2024-01-14 13:35:00,42817.15000000,42817.15000000,42816.94000000,42816.94000000,2.52649000
2024-01-14 13:36:00,42816.94000000,42816.94000000,42816.00000000,42816.00000000,3.59480000
