Timestamp,Open,High,Low,Close,Volume
2024-01-17 08:00:00,42655.95000000,42673.41000000,42621.20000000,42622.00000000,113.83497000
2024-01-17 08:05:00,42622.00000000,42659.44000000,42564.00000000,42599.64000000,192.59215000
2024-01-17 08:10:00,42599.64000000,42695.15000000,42588.54000000,42676.01000000,142.26853000
2024-01-17 08:15:00,42676.02000000,42727.01000000,42640.64000000,42692.13000000,124.41268000
2024-01-17 08:20:00,42692.12000000,42747.65000000,42672.80000000,42707.69000000,103.71966000
2024-01-17 08:25:00,42707.69000000,42740.00000000,42707.68000000,42712.74000000,76.54975000
2024-01-17 08:30:00,42712.74000000,42712.75000000,42661.11000000,42685.63000000,60.32882000
