Timestamp,Best Bid Price,Best Ask Price,Mid Price,5mins SMA,5mins EMA,25mins SMA,25mins EMA,5mins SMA Crossover,25mins SMA Crossover
2024-01-17 08:00:33,42641.34000000,42641.35000000,42641.345,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:34,42641.34000000,42641.35000000,42641.345,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:35,42641.34000000,42641.35000000,42641.345,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:36,42641.34000000,42641.35000000,42641.345,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:37,42641.34000000,42641.35000000,42641.345,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:38,42641.34000000,42641.35000000,42641.345,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:39,42641.34000000,42636.94000000,42639.14,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:40,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:41,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:42,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:43,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:44,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:45,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:46,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:47,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:48,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:49,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:50,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:51,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:52,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:53,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:54,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:55,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:56,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:57,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:58,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:00:59,42636.93000000,42636.94000000,42636.935,42657.848000000005,42659.40717552759,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:00,42636.93000000,42636.94000000,42636.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:01,42636.93000000,42636.94000000,42636.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:02,42640.26000000,42636.94000000,42638.600000000006,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:03,42640.26000000,42640.27000000,42640.265,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:04,42640.26000000,42640.27000000,42640.265,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:05,42640.26000000,42640.27000000,42640.265,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:06,42640.26000000,42640.27000000,42640.265,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:07,42647.03000000,42640.27000000,42643.649999999994,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:08,42645.99000000,42646.00000000,42645.994999999995,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:09,42648.12000000,42646.00000000,42647.06,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:10,42653.08000000,42648.13000000,42650.604999999996,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:11,42653.08000000,42653.09000000,42653.085,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:12,42655.93000000,42653.09000000,42654.509999999995,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:13,42655.93000000,42655.94000000,42655.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:14,42655.93000000,42655.94000000,42655.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:15,42655.93000000,42655.94000000,42655.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:16,42655.93000000,42655.94000000,42655.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:17,42655.93000000,42655.94000000,42655.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:18,42655.93000000,42653.79000000,42654.86,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:19,42653.78000000,42653.79000000,42653.785,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:20,42653.78000000,42653.79000000,42653.785,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:21,42655.93000000,42653.79000000,42654.86,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:22,42655.93000000,42655.94000000,42655.935,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:01:23,42661.09000000,42655.94000000,42658.515,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:24,42665.18000000,42661.10000000,42663.14,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:25,42665.18000000,42665.19000000,42665.185,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:26,42665.18000000,42665.19000000,42665.185,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:27,42665.18000000,42665.19000000,42665.185,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:28,42665.18000000,42665.19000000,42665.185,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:29,42665.18000000,42665.19000000,42665.185,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:30,42667.87000000,42665.19000000,42666.53,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:31,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:32,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:33,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:34,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:35,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:36,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:37,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:38,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:39,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:40,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:41,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:42,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:43,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:44,42670.73000000,42667.88000000,42669.305,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:45,42673.40000000,42670.74000000,42672.07,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:46,42673.40000000,42663.24000000,42668.32,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:47,42663.23000000,42663.24000000,42663.235,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:48,42663.23000000,42663.24000000,42663.235,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:49,42663.23000000,42663.24000000,42663.235,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:50,42663.23000000,42663.24000000,42663.235,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:51,42663.23000000,42663.24000000,42663.235,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:52,42665.67000000,42663.24000000,42664.455,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:53,42667.87000000,42665.68000000,42666.775,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:54,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:55,42667.87000000,42667.88000000,42667.875,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:56,42667.87000000,42666.01000000,42666.94,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:57,42666.00000000,42666.01000000,42666.005000000005,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:58,42666.00000000,42666.01000000,42666.005000000005,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:01:59,42666.00000000,42666.01000000,42666.005000000005,42657.838,42651.918117018395,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:00,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:01,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:02,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:03,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:04,42669.16000000,42666.01000000,42667.58500000001,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:05,42669.16000000,42669.17000000,42669.165,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:06,42669.16000000,42669.17000000,42669.165,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:07,42669.16000000,42666.01000000,42667.58500000001,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:08,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:09,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:10,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:11,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:12,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:13,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:14,42666.00000000,42666.01000000,42666.005000000005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:15,42668.94000000,42666.01000000,42667.475000000006,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:16,42668.94000000,42668.95000000,42668.945,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:17,42668.94000000,42668.95000000,42668.945,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:18,42668.94000000,42668.95000000,42668.945,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:19,42673.39000000,42668.95000000,42671.17,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:20,42673.39000000,42673.40000000,42673.395000000004,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:21,42673.39000000,42673.40000000,42673.395000000004,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:22,42673.39000000,42673.40000000,42673.395000000004,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:23,42673.39000000,42673.40000000,42673.395000000004,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:24,42673.39000000,42673.40000000,42673.395000000004,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:25,42673.39000000,42669.99000000,42671.69,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:26,42669.98000000,42663.24000000,42666.61,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Over,Under
2024-01-17 08:02:27,42663.23000000,42645.10000000,42654.165,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:28,42645.09000000,42640.27000000,42642.67999999999,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:29,42640.26000000,42640.27000000,42640.265,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:30,42640.26000000,42640.27000000,42640.265,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:31,42640.26000000,42639.05000000,42639.655,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:32,42639.04000000,42639.05000000,42639.045,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:33,42639.04000000,42639.05000000,42639.045,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:34,42639.04000000,42639.05000000,42639.045,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:35,42639.04000000,42639.05000000,42639.045,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:36,42644.50000000,42639.05000000,42641.775,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:37,42657.99000000,42644.50000000,42651.244999999995,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:38,42657.99000000,42654.02000000,42656.005,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:39,42654.01000000,42651.09000000,42652.55,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:40,42651.08000000,42646.23000000,42648.655,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:41,42646.22000000,42646.23000000,42646.225000000006,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:42,42646.22000000,42646.23000000,42646.225000000006,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:43,42646.22000000,42645.42000000,42645.82,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:44,42645.41000000,42645.42000000,42645.415,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:45,42645.41000000,42645.42000000,42645.415,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:46,42645.41000000,42645.42000000,42645.415,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:47,42645.41000000,42645.42000000,42645.415,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:48,42645.41000000,42645.42000000,42645.415,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:49,42645.41000000,42645.42000000,42645.415,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:50,42651.07000000,42645.42000000,42648.244999999995,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:51,42651.07000000,42651.08000000,42651.075,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:52,42651.07000000,42651.08000000,42651.075,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:53,42651.07000000,42651.08000000,42651.075,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:54,42651.07000000,42651.08000000,42651.075,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:55,42651.07000000,42651.08000000,42651.075,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:56,42651.07000000,42651.08000000,42651.075,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:57,42655.96000000,42651.08000000,42653.520000000004,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:58,42655.96000000,42656.57000000,42656.265,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:02:59,42655.96000000,42655.97000000,42655.965,42662.278000000006,42656.6154113456,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:00,42655.96000000,42655.97000000,42655.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:01,42655.96000000,42654.05000000,42655.005000000005,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:02,42654.04000000,42654.05000000,42654.045,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:03,42654.04000000,42648.01000000,42651.025,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:04,42648.00000000,42648.01000000,42648.005000000005,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:05,42648.00000000,42646.24000000,42647.119999999995,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:06,42646.23000000,42643.97000000,42645.100000000006,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:07,42643.96000000,42643.97000000,42643.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:08,42643.96000000,42643.97000000,42643.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:09,42643.96000000,42643.97000000,42643.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:10,42643.96000000,42643.97000000,42643.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:11,42643.96000000,42643.97000000,42643.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:12,42643.96000000,42643.97000000,42643.965,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:13,42645.67000000,42643.97000000,42644.82,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:14,42645.67000000,42645.68000000,42645.675,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:15,42647.83000000,42645.68000000,42646.755000000005,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:16,42647.83000000,42647.84000000,42647.835,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
2024-01-17 08:03:17,42649.99000000,42647.84000000,42648.91499999999,42657.87400000001,42656.4002742304,42700.36600000001,42687.97377777779,Under,Under
